"TIMESTAMP","RECORD","Result_30cm_Avg","Result_50cm_Avg","Result_100cm_Avg","Result_150cm_Avg","Result_200cm_Avg","Result_300cm_Avg","Result_500cm_Avg","Result_700cm_Avg","Result_900cm_Avg","Result_30Ncm_Avg","Result_50Ncm_Avg","Result_60Ncm_Avg","Result_80Ncm_Avg","Result_100Ncm_Avg","BattV"
"2023-09-26 07:30:00",4152,31.17,0,0.007,13.46,34.42,21.17,23.08,22.52,29.82,40.09,9.88,4.213,0.988,0.483,14
"2023-09-26 07:40:00",4153,31.17,0,0.007,13.46,34.41,21.17,23.08,22.52,29.82,40.09,9.86,4.208,0.987,0.482,13.93
"2023-09-26 07:50:00",4154,31.18,0,0.007,13.46,34.41,21.17,23.08,22.52,29.82,40.09,9.85,4.207,0.986,0.481,13.88
"2023-09-26 08:00:00",4155,31.17,0,0.007,13.45,34.42,21.17,23.08,22.52,29.81,40.09,9.85,4.205,0.985,0.48,13.87
"2023-09-26 08:10:00",4156,31.16,0,0.007,13.46,34.42,21.16,23.08,22.52,29.82,40.09,9.84,4.201,0.984,0.479,13.83
"2023-09-26 08:20:00",4157,31.18,0,0.007,13.44,34.42,21.16,23.08,22.52,29.82,40.09,9.94,4.22,0.988,0.486,13.78
"2023-09-26 08:30:00",4158,31.19,0,0.007,13.42,34.4,21.15,23.08,22.52,29.82,40.09,9.91,4.216,0.988,0.483,13.79
"2023-09-26 08:40:00",4159,31.19,0,0.007,13.43,34.4,21.16,23.08,22.52,29.82,40.1,9.87,4.208,0.986,0.48,13.79
"2023-09-26 08:50:00",4160,31.18,0,0.007,13.44,34.41,21.16,23.08,22.52,29.82,40.1,9.87,4.207,0.985,0.48,13.57
"2023-09-26 09:00:00",4161,31.18,0,0.007,13.47,34.42,21.16,23.08,22.52,29.82,40.1,9.88,4.207,0.985,0.48,13.37
"2023-09-26 09:10:00",4162,31.18,0,0.007,13.47,34.42,21.16,23.08,22.52,29.82,40.1,9.88,4.208,0.984,0.48,13.28
"2023-09-26 09:20:00",4163,31.2,0,0.007,13.46,34.41,21.15,23.08,22.52,29.82,40.1,9.87,4.207,0.984,0.48,13.21
"2023-09-26 09:30:00",4164,31.2,0,0.007,13.46,34.42,21.15,23.08,22.51,29.82,40.11,9.86,4.205,0.982,0.479,13.28
"2023-09-26 09:40:00",4165,31.2,0,0.007,13.47,34.41,21.15,23.08,22.52,29.83,40.11,9.84,4.202,0.981,0.478,13.26
"2023-09-26 09:50:00",4166,31.18,0,0.007,13.46,34.42,21.16,23.08,22.52,29.83,40.11,9.85,4.203,0.982,0.478,13.27
"2023-09-26 10:00:00",4167,31.21,0,0.007,13.45,34.42,21.15,23.08,22.51,29.82,40.11,9.86,4.207,0.982,0.479,13.26
"2023-09-26 10:10:00",4168,31.22,0,0.007,13.43,34.41,21.16,23.08,22.51,29.82,40.11,9.86,4.205,0.982,0.479,13.25
"2023-09-26 10:20:00",4169,31.18,0,0.007,13.46,34.41,21.15,23.08,22.51,29.82,40.11,9.85,4.202,0.981,0.478,13.2
"2023-09-26 10:30:00",4170,31.19,0,0.007,13.45,34.41,21.15,23.08,22.51,29.83,40.11,9.86,4.206,0.986,0.479,13.2
"2023-09-26 10:40:00",4171,31.22,0,0.007,13.47,34.41,21.15,23.08,22.51,29.83,40.11,9.89,4.214,0.991,0.481,13.19
"2023-09-26 10:50:00",4172,31.2,0,0.007,13.46,34.42,21.14,23.08,22.52,29.82,40.11,9.89,4.218,0.994,0.483,13.25
"2023-09-26 11:00:00",4173,31.25,0,0.007,13.46,34.41,21.15,23.08,22.52,29.83,40.11,9.87,4.216,0.993,0.482,13.24
"2023-09-26 11:10:00",4174,31.24,0,0.007,13.47,34.42,21.15,23.08,22.52,29.83,40.11,9.88,4.216,0.993,0.482,13.35
"2023-09-26 11:20:00",4175,31.26,0,0.007,13.47,34.42,21.15,23.08,22.52,29.83,40.11,9.87,4.217,0.993,0.482,13.28
"2023-09-26 11:30:00",4176,31.23,0,0.007,13.44,34.41,21.15,23.08,22.52,29.82,40.11,9.87,4.215,0.992,0.481,13.27
"2023-09-26 11:40:00",4177,31.21,0,0.007,13.44,34.42,21.15,23.08,22.52,29.82,40.11,9.87,4.215,0.992,0.481,13.27
"2023-09-26 11:50:00",4178,31.21,0,0.007,13.44,34.4,21.14,23.08,22.52,29.83,40.11,9.86,4.215,0.991,0.481,13.27
"2023-09-26 12:00:00",4179,31.25,0,0.007,13.45,34.42,21.15,23.08,22.52,29.83,40.11,9.85,4.213,0.99,0.48,13.24
"2023-09-26 12:10:00",4180,31.24,0,0.007,13.43,34.4,21.15,23.08,22.51,29.83,40.12,9.86,4.212,0.989,0.479,13.25
"2023-09-26 12:20:00",4181,31.24,0,0.007,13.46,34.42,21.15,23.09,22.52,29.83,40.12,9.85,4.211,0.988,0.479,13.2
"2023-09-26 12:30:00",4182,31.25,0,0.007,13.46,34.41,21.15,23.09,22.52,29.83,40.12,9.83,4.204,0.986,0.477,13.2
"2023-09-26 12:40:00",4183,31.24,0,0.007,13.45,34.4,21.14,23.09,22.52,29.83,40.12,9.85,4.211,0.987,0.478,13.2
"2023-09-26 12:50:00",4184,31.3,0,0.007,13.48,34.42,21.14,23.09,22.53,29.83,40.12,9.87,4.216,0.988,0.479,13.2
"2023-09-26 13:00:00",4185,31.28,0,0.007,13.45,34.42,21.14,23.09,22.53,29.83,40.12,9.85,4.213,0.986,0.478,13.2
"2023-09-26 13:10:00",4186,31.26,0,0.007,13.43,34.4,21.14,23.09,22.52,29.83,40.12,9.88,4.218,0.988,0.479,13.19
"2023-09-26 13:20:00",4187,31.27,0,0.007,13.46,34.42,21.14,23.09,22.53,29.82,40.12,9.88,4.221,0.99,0.48,13.2
"2023-09-26 13:30:00",4188,31.28,0,0.007,13.45,34.42,21.14,23.09,22.53,29.83,40.11,9.88,4.22,0.99,0.481,13.28
"2023-09-26 13:40:00",4189,31.27,0,0.007,13.41,34.41,21.14,23.09,22.53,29.83,40.11,9.87,4.218,0.99,0.48,13.2
"2023-09-26 13:50:00",4190,31.27,0,0.007,13.45,34.42,21.13,23.08,22.53,29.83,40.11,9.87,4.219,0.99,0.48,13.13
"2023-09-26 14:00:00",4191,31.28,0,0.007,13.45,34.42,21.14,23.09,22.53,29.83,40.11,9.87,4.218,0.989,0.48,13.15
"2023-09-26 14:10:00",4192,31.27,0,0.007,13.45,34.42,21.14,23.09,22.53,29.83,40.11,9.85,4.214,0.986,0.478,13.14
"2023-09-26 14:20:00",4193,31.27,0,0.007,13.45,34.41,21.12,23.09,22.52,29.83,40.11,9.83,4.201,0.983,0.476,13.18
"2023-09-26 14:30:00",4194,31.28,0,0.007,13.44,34.42,21.13,23.09,22.5,29.84,40.11,9.81,4.198,0.981,0.475,13.17
"2023-09-26 14:40:00",4195,31.27,0,0.007,13.45,34.42,21.14,23.09,22.49,29.84,40.1,9.8,4.193,0.98,0.474,13.17
"2023-09-26 14:50:00",4196,31.29,0,0.007,13.46,34.43,21.14,23.09,22.49,29.84,40.1,9.78,4.185,0.977,0.473,13.12
"2023-09-26 15:00:00",4197,31.28,0,0.007,13.43,34.4,21.13,23.09,22.49,29.84,40.1,9.83,4.194,0.98,0.474,13.1
"2023-09-26 15:10:00",4198,31.31,0,0.007,13.47,34.41,21.14,23.09,22.48,29.84,40.1,9.88,4.21,0.983,0.477,13.1
"2023-09-26 15:20:00",4199,31.31,0,0.007,13.48,34.43,21.14,23.09,22.48,29.84,40.1,9.9,4.258,0.987,0.48,13.14
"2023-09-26 15:30:00",4200,31.31,0,0.007,13.48,34.43,21.14,23.09,22.48,29.84,40.09,9.91,4.249,0.987,0.479,13.21
"2023-09-26 15:40:00",4201,31.32,0,0.007,13.48,34.42,21.14,23.09,22.49,29.84,40.09,9.94,4.266,0.991,0.483,13.21
"2023-09-26 15:50:00",4202,31.34,0,0.007,13.47,34.43,21.14,23.09,22.49,29.84,40.08,9.95,4.269,0.992,0.484,13.21
"2023-09-26 16:00:00",4203,31.33,0,0.007,13.47,34.43,21.14,23.09,22.49,29.84,40.08,9.93,4.26,0.99,0.483,13.2
"2023-09-26 16:10:00",4204,31.34,0,0.007,13.47,34.43,21.14,23.1,22.49,29.84,40.08,9.93,4.257,0.988,0.482,13.21
"2023-09-26 16:20:00",4205,31.33,0,0.007,13.48,34.43,21.14,23.1,22.49,29.84,40.08,9.93,4.258,0.988,0.482,13.22
"2023-09-26 16:30:00",4206,31.33,0,0.007,13.48,34.43,21.14,23.1,22.49,29.84,40.08,9.93,4.258,0.988,0.482,13.25
"2023-09-26 16:40:00",4207,31.33,0,0.007,13.48,34.43,21.13,23.1,22.49,29.84,40.08,9.94,4.264,0.989,0.482,13.25
"2023-09-26 16:50:00",4208,31.32,0,0.007,13.48,34.43,21.13,23.1,22.5,29.84,40.07,9.94,4.266,0.989,0.483,13.29
"2023-09-26 17:00:00",4209,31.32,0,0.007,13.48,34.43,21.13,23.1,22.5,29.84,40.07,9.94,4.268,0.989,0.483,13.26
"2023-09-26 17:10:00",4210,31.31,0,0.007,13.48,34.43,21.13,23.1,22.5,29.84,40.07,9.94,4.267,0.989,0.483,13.28
"2023-09-26 17:20:00",4211,31.3,0,0.007,13.48,34.43,21.13,23.1,22.51,29.84,40.06,9.92,4.262,0.988,0.482,13.3
"2023-09-26 17:30:00",4212,31.3,0,0.007,13.48,34.43,21.13,23.1,22.51,29.84,40.06,9.92,4.262,0.987,0.482,13.35
"2023-09-26 17:40:00",4213,31.3,0,0.007,13.48,34.43,21.13,23.1,22.51,29.84,40.06,9.94,4.271,0.989,0.483,13.34
"2023-09-26 17:50:00",4214,31.29,0,0.007,13.48,34.43,21.13,23.1,22.51,29.84,40.06,9.94,4.273,0.99,0.483,13.26
"2023-09-26 18:00:00",4215,31.29,0,0.007,13.48,34.43,21.13,23.1,22.52,29.84,40.05,9.9,4.247,0.986,0.481,13.18
"2023-09-26 18:10:00",4216,31.28,0,0.007,13.48,34.43,21.13,23.1,22.52,29.84,40.05,9.96,4.268,0.989,0.483,13.12
"2023-09-26 18:20:00",4217,31.27,0,0.007,13.48,34.43,21.13,23.1,22.52,29.84,40.05,9.99,4.278,0.993,0.486,13.07
"2023-09-26 18:30:00",4218,31.26,0,0.007,13.48,34.43,21.13,23.1,22.53,29.84,40.05,9.98,4.266,0.992,0.485,13.04
"2023-09-26 18:40:00",4219,31.25,0,0.007,13.48,34.43,21.13,23.1,22.54,29.84,40.05,9.98,4.251,0.991,0.484,13.01
"2023-09-26 18:50:00",4220,31.24,0,0.007,13.48,34.43,21.13,23.1,22.54,29.84,40.04,9.98,4.253,0.99,0.483,12.99
"2023-09-26 19:00:00",4221,31.24,0,0.007,13.48,34.43,21.13,23.1,22.55,29.84,40.04,9.96,4.252,0.989,0.481,12.97
"2023-09-26 19:10:00",4222,31.23,0,0.007,13.48,34.43,21.13,23.1,22.55,29.84,40.04,9.97,4.252,0.989,0.481,12.96
"2023-09-26 19:20:00",4223,31.22,0,0.007,13.48,34.42,21.13,23.1,22.56,29.84,40.04,9.99,4.253,0.992,0.484,12.95
"2023-09-26 19:30:00",4224,31.22,0,0.007,13.48,34.42,21.13,23.1,22.56,29.84,40.03,10,4.266,0.991,0.483,12.94
"2023-09-26 19:40:00",4225,31.21,0,0.007,13.48,34.42,21.13,23.09,22.56,29.84,40.03,10.02,4.282,0.993,0.485,12.93
"2023-09-26 19:50:00",4226,31.21,0,0.007,13.48,34.42,21.13,23.1,22.56,29.84,40.03,10,4.276,0.992,0.484,12.93
"2023-09-26 20:00:00",4227,31.2,0,0.007,13.48,34.42,21.13,23.09,22.57,29.84,40.02,9.98,4.273,0.991,0.483,12.92
"2023-09-26 20:10:00",4228,31.2,0,0.007,13.48,34.42,21.13,23.09,22.57,29.84,40.01,9.98,4.271,0.991,0.482,12.92
"2023-09-26 20:20:00",4229,31.19,0,0.007,13.48,34.42,21.12,23.09,22.57,29.84,40.01,9.95,4.259,0.989,0.481,12.92
"2023-09-26 20:30:00",4230,31.18,0,0.007,13.48,34.42,21.12,23.09,22.57,29.85,40.01,9.83,4.214,0.98,0.475,12.91
"2023-09-26 20:40:00",4231,31.18,0,0.007,13.48,34.42,21.12,23.09,22.57,29.85,40.01,9.87,4.217,0.976,0.472,12.91
"2023-09-26 20:50:00",4232,31.18,0,0.007,13.48,34.42,21.12,23.09,22.57,29.85,40.01,9.84,4.209,0.974,0.471,12.91
"2023-09-26 21:00:00",4233,31.17,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.02,9.79,4.193,0.971,0.469,12.91
"2023-09-26 21:10:00",4234,31.17,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.03,9.78,4.173,0.966,0.466,12.91
"2023-09-26 21:20:00",4235,31.16,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.03,9.85,4.202,0.966,0.466,12.9
"2023-09-26 21:30:00",4236,31.16,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.04,9.9,4.234,0.973,0.472,12.9
"2023-09-26 21:40:00",4237,31.16,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.04,9.94,4.242,0.978,0.474,12.9
"2023-09-26 21:50:00",4238,31.15,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.03,9.9,4.234,0.979,0.475,12.9
"2023-09-26 22:00:00",4239,31.15,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.03,9.85,4.206,0.974,0.471,12.9
"2023-09-26 22:10:00",4240,31.15,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.03,9.91,4.241,0.977,0.474,12.89
"2023-09-26 22:20:00",4241,31.15,0,0.007,13.48,34.42,21.12,23.09,22.58,29.85,40.03,9.95,4.249,0.979,0.476,12.89
"2023-09-26 22:30:00",4242,31.14,0,0.007,13.48,34.42,21.12,23.09,22.58,29.86,40.03,9.97,4.255,0.981,0.477,12.89
"2023-09-26 22:40:00",4243,31.14,0,0.007,13.48,34.42,21.11,23.09,22.58,29.86,40.03,9.96,4.258,0.982,0.477,12.89
"2023-09-26 22:50:00",4244,31.14,0,0.007,13.48,34.42,21.11,23.09,22.58,29.86,40.03,9.96,4.256,0.981,0.476,12.89
"2023-09-26 23:00:00",4245,31.14,0,0.007,13.48,34.42,21.11,23.09,22.58,29.86,40.03,9.98,4.261,0.981,0.477,12.89
"2023-09-26 23:10:00",4246,31.13,0,0.007,13.48,34.42,21.11,23.09,22.58,29.86,40.03,9.94,4.249,0.98,0.476,12.88
"2023-09-26 23:20:00",4247,31.13,0,0.007,13.48,34.42,21.11,23.09,22.58,29.86,40.03,9.93,4.237,0.98,0.476,12.88
"2023-09-26 23:30:00",4248,31.13,0,0.007,13.48,34.42,21.11,23.09,22.58,29.87,40.03,9.91,4.215,0.976,0.474,12.88
"2023-09-26 23:40:00",4249,31.13,0,0.007,13.48,34.42,21.11,23.09,22.58,29.87,40.03,9.91,4.214,0.975,0.473,12.88
"2023-09-26 23:50:00",4250,31.13,0,0.007,13.48,34.42,21.11,23.09,22.58,29.87,40.03,9.92,4.217,0.974,0.473,12.88
"2023-09-26 24:00:00",4251,31.12,0,0.007,13.48,34.42,21.11,23.09,22.58,29.87,40.03,9.91,4.212,0.974,0.473,12.87
"2023-09-27 00:10:00",4252,31.12,0,0.007,13.48,34.42,21.11,23.09,22.58,29.87,40.03,9.92,4.215,0.975,0.474,12.87
"2023-09-27 00:20:00",4253,31.12,0,0.007,13.48,34.42,21.11,23.09,22.58,29.87,40.03,9.98,4.231,0.981,0.479,12.86
"2023-09-27 00:30:00",4254,31.12,0,0.007,13.48,34.42,21.11,23.09,22.58,29.87,40.02,9.95,4.251,0.983,0.479,12.86
"2023-09-27 00:40:00",4255,31.12,0,0.007,13.48,34.42,21.11,23.09,22.58,29.88,40.02,9.91,4.247,0.983,0.477,12.86
"2023-09-27 00:50:00",4256,31.12,0,0.007,13.48,34.42,21.11,23.09,22.58,29.88,40.02,9.87,4.244,0.989,0.477,12.86
"2023-09-27 01:00:00",4257,31.12,0,0.007,13.48,34.42,21.11,23.09,22.58,29.88,40.02,9.86,4.232,0.985,0.475,12.86
"2023-09-27 01:10:00",4258,31.11,0,0.007,13.48,34.42,21.11,23.09,22.58,29.88,40.02,9.86,4.233,0.985,0.475,12.85
"2023-09-27 01:20:00",4259,31.11,0,0.007,13.48,34.42,21.11,23.09,22.58,29.88,40.02,9.85,4.231,0.985,0.474,12.85
"2023-09-27 01:30:00",4260,31.11,0,0.007,13.48,34.42,21.11,23.09,22.58,29.88,40.02,9.85,4.235,0.985,0.474,12.85
"2023-09-27 01:40:00",4261,31.11,0,0.007,13.48,34.42,21.11,23.09,22.58,29.88,40.02,9.85,4.241,0.985,0.475,12.85
"2023-09-27 01:50:00",4262,31.11,0,0.007,13.48,34.42,21.1,23.09,22.58,29.89,40.02,9.85,4.243,0.984,0.475,12.85
"2023-09-27 02:00:00",4263,31.11,0,0.007,13.48,34.42,21.1,23.09,22.58,29.89,40.02,9.85,4.245,0.984,0.475,12.84
"2023-09-27 02:10:00",4264,31.11,0,0.007,13.48,34.43,21.1,23.09,22.59,29.89,40.02,9.84,4.24,0.985,0.476,12.84
"2023-09-27 02:20:00",4265,31.11,0,0.007,13.48,34.43,21.1,23.09,22.59,29.89,40.02,9.82,4.231,0.982,0.474,12.84
"2023-09-27 02:30:00",4266,31.1,0,0.007,13.48,34.42,21.1,23.09,22.59,29.89,40.02,9.83,4.23,0.981,0.474,12.84
"2023-09-27 02:40:00",4267,31.1,0,0.007,13.48,34.43,21.1,23.09,22.59,29.89,40.02,9.81,4.226,0.983,0.475,12.84
"2023-09-27 02:50:00",4268,31.1,0,0.007,13.48,34.43,21.1,23.09,22.6,29.89,40.02,9.81,4.231,0.986,0.479,12.84
"2023-09-27 03:00:00",4269,31.1,0,0.007,13.48,34.43,21.1,23.09,22.6,29.89,40.02,9.8,4.224,0.984,0.478,12.84
"2023-09-27 03:10:00",4270,31.1,0,0.007,13.48,34.43,21.1,23.09,22.6,29.89,40.02,9.8,4.222,0.983,0.478,12.83
"2023-09-27 03:20:00",4271,31.1,0,0.007,13.48,34.43,21.1,23.09,22.6,29.89,40.02,9.79,4.218,0.982,0.478,12.83
"2023-09-27 03:30:00",4272,31.1,0,0.007,13.48,34.43,21.1,23.09,22.6,29.89,40.02,9.78,4.217,0.98,0.477,12.83
"2023-09-27 03:40:00",4273,31.1,0,0.007,13.48,34.43,21.1,23.09,22.6,29.89,40.02,9.78,4.217,0.979,0.476,12.83
"2023-09-27 03:50:00",4274,31.1,0,0.007,13.48,34.43,21.09,23.09,22.6,29.89,40.02,9.77,4.214,0.977,0.475,12.83
"2023-09-27 04:00:00",4275,31.1,0,0.007,13.48,34.43,21.09,23.09,22.6,29.9,40.02,9.76,4.212,0.976,0.475,12.83
"2023-09-27 04:10:00",4276,31.1,0,0.007,13.48,34.43,21.09,23.09,22.6,29.9,40.02,9.75,4.208,0.975,0.475,12.82
"2023-09-27 04:20:00",4277,31.1,0,0.007,13.48,34.43,21.09,23.09,22.6,29.9,40.02,9.74,4.205,0.974,0.474,12.82
"2023-09-27 04:30:00",4278,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.9,40.02,9.74,4.203,0.973,0.474,12.82
"2023-09-27 04:40:00",4279,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.9,40.02,9.73,4.199,0.972,0.474,12.82
"2023-09-27 04:50:00",4280,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.9,40.02,9.72,4.195,0.969,0.472,12.82
"2023-09-27 05:00:00",4281,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.9,40.02,9.73,4.194,0.968,0.473,12.82
"2023-09-27 05:10:00",4282,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.9,40.02,9.76,4.195,0.966,0.472,12.81
"2023-09-27 05:20:00",4283,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.91,40.02,9.79,4.205,0.965,0.473,12.81
"2023-09-27 05:30:00",4284,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.91,40.01,9.81,4.208,0.965,0.473,12.81
"2023-09-27 05:40:00",4285,31.1,0,0.007,13.48,34.43,21.09,23.09,22.61,29.91,40.01,9.81,4.208,0.966,0.474,12.81
"2023-09-27 05:50:00",4286,31.1,0,0.007,13.48,34.42,21.09,23.09,22.61,29.91,40.01,9.81,4.207,0.965,0.473,12.82
"2023-09-27 06:00:00",4287,31.1,0,0.007,13.48,34.42,21.08,23.09,22.61,29.91,40.01,9.81,4.207,0.964,0.473,12.85
"2023-09-27 06:10:00",4288,31.09,0,0.007,13.48,34.42,21.08,23.09,22.61,29.91,40.01,9.82,4.207,0.964,0.473,12.96
"2023-09-27 06:20:00",4289,31.09,0,0.007,13.48,34.42,21.08,23.09,22.61,29.91,40.02,9.82,4.207,0.963,0.473,13.2
"2023-09-27 06:30:00",4290,31.09,0,0.007,13.48,34.42,21.08,23.09,22.61,29.91,40.02,9.82,4.206,0.962,0.472,13.53
"2023-09-27 06:40:00",4291,31.09,0,0.007,13.48,34.42,21.08,23.09,22.61,29.92,40.02,9.81,4.204,0.962,0.471,13.89
"2023-09-27 06:50:00",4292,31.08,0,0.007,13.48,34.43,21.08,23.09,22.61,29.92,40.02,9.82,4.204,0.961,0.471,14.15
"2023-09-27 07:00:00",4293,31.08,0,0.007,13.47,34.43,21.08,23.09,22.61,29.92,40.03,9.83,4.206,0.96,0.471,14.12
"2023-09-27 07:10:00",4294,31.07,0,0.007,13.48,34.42,21.08,23.09,22.6,29.92,40.03,9.82,4.207,0.96,0.471,14.07
"2023-09-27 07:20:00",4295,31.06,0,0.007,13.47,34.42,21.08,23.09,22.6,29.92,40.03,9.83,4.208,0.962,0.471,14.09
"2023-09-27 07:30:00",4296,31.06,0,0.007,13.47,34.42,21.08,23.09,22.6,29.92,40.03,9.81,4.206,0.962,0.47,13.97
"2023-09-27 07:40:00",4297,31.06,0,0.007,13.47,34.42,21.08,23.09,22.59,29.92,40.03,9.82,4.205,0.962,0.47,13.93
"2023-09-27 07:50:00",4298,31.06,0,0.007,13.47,34.42,21.08,23.09,22.59,29.92,40.03,9.83,4.207,0.962,0.471,14
"2023-09-27 08:00:00",4299,31.08,0,0.007,13.47,34.42,21.08,23.09,22.59,29.92,40.03,9.83,4.208,0.964,0.471,13.89
"2023-09-27 08:10:00",4300,31.08,0,0.007,13.47,34.42,21.08,23.08,22.59,29.92,40.03,9.83,4.209,0.965,0.471,13.89
"2023-09-27 08:20:00",4301,31.06,0,0.007,13.47,34.42,21.08,23.09,22.59,29.92,40.03,9.83,4.207,0.964,0.47,13.88
"2023-09-27 08:30:00",4302,31.08,0,0.007,13.47,34.42,21.08,23.09,22.6,29.93,40.03,9.83,4.207,0.964,0.47,13.87
"2023-09-27 08:40:00",4303,31.1,0,0.007,13.47,34.42,21.07,23.09,22.6,29.93,40.03,9.83,4.207,0.964,0.471,13.88
"2023-09-27 08:50:00",4304,31.08,0,0.007,13.45,34.42,21.07,23.09,22.6,29.93,40.03,9.82,4.207,0.964,0.471,13.87
"2023-09-27 09:00:00",4305,31,0,0.007,13.46,34.45,21.06,23.09,22.61,29.93,40.03,9.81,4.203,0.963,0.47,13.47
"2023-09-27 09:10:00",4306,30.96,0,0.007,13.47,34.47,21.07,23.09,22.6,29.93,40.03,9.82,4.204,0.962,0.47,13.33
"2023-09-27 09:20:00",4307,30.96,0,0.007,13.47,34.46,21.07,23.09,22.6,29.93,40.03,9.81,4.202,0.962,0.469,13.28
"2023-09-27 09:30:00",4308,30.98,0,0.007,13.46,34.45,21.07,23.08,22.61,29.92,40.03,9.8,4.2,0.96,0.469,13.25
"2023-09-27 09:40:00",4309,31,0,0.007,13.47,34.45,21.07,23.09,22.61,29.93,40.03,9.8,4.198,0.96,0.469,13.26
"2023-09-27 09:50:00",4310,31.01,0,0.007,13.47,34.44,21.06,23.09,22.61,29.93,40.03,9.8,4.198,0.959,0.469,13.3
"2023-09-27 10:00:00",4311,31.01,0,0.007,13.45,34.46,21.06,23.08,22.61,29.92,40.03,9.8,4.199,0.959,0.469,13.22
"2023-09-27 10:10:00",4312,31.01,0,0.007,13.47,34.45,21.07,23.09,22.6,29.93,40.03,9.8,4.197,0.958,0.469,13.25
"2023-09-27 10:20:00",4313,31.01,0,0.007,13.46,34.46,21.06,23.09,22.59,29.93,40.03,9.77,4.189,0.955,0.467,13.24
"2023-09-27 10:30:00",4314,31.03,0,0.007,13.47,34.45,21.06,23.08,22.57,29.93,40.03,9.74,4.177,0.952,0.465,13.26
"2023-09-27 10:40:00",4315,31.04,0,0.007,13.46,34.45,21.06,23.09,22.56,29.93,40.03,9.72,4.171,0.95,0.463,13.21
"2023-09-27 10:50:00",4316,31.03,0,0.007,13.46,34.45,21.06,23.09,22.55,29.93,40.04,9.69,4.165,0.948,0.461,13.19
"2023-09-27 11:00:00",4317,31.02,0,0.007,13.46,34.44,21.06,23.09,22.54,29.93,40.04,9.67,4.157,0.945,0.46,13.21
"2023-09-27 11:10:00",4318,31.03,0,0.007,13.46,34.45,21.06,23.09,22.53,29.94,40.03,9.7,4.163,0.947,0.46,13.19
"2023-09-27 11:20:00",4319,31.07,0,0.007,13.45,34.45,21.06,23.09,22.52,29.94,40.03,9.76,4.18,0.952,0.465,13.2
"2023-09-27 11:30:00",4320,31.05,0,0.007,13.46,34.46,21.06,23.09,22.52,29.94,40.03,9.77,4.191,0.954,0.467,13.21
"2023-09-27 11:40:00",4321,31.07,0,0.007,13.48,34.45,21.06,23.09,22.52,29.94,40.03,9.77,4.191,0.954,0.466,13.19
"2023-09-27 11:50:00",4322,31.05,0,0.007,13.48,34.46,21.06,23.09,22.52,29.94,40.03,9.78,4.192,0.954,0.466,13.15
"2023-09-27 12:00:00",4323,31.07,0,0.007,13.46,34.45,21.06,23.09,22.52,29.94,40.03,9.78,4.194,0.955,0.466,13.12
"2023-09-27 12:10:00",4324,31.06,0,0.007,13.47,34.45,21.06,23.09,22.52,29.94,40.03,9.77,4.192,0.955,0.466,13.12
"2023-09-27 12:20:00",4325,31.07,0,0.007,13.47,34.46,21.06,23.09,22.52,29.94,40.03,9.77,4.191,0.956,0.466,13.1
"2023-09-27 12:30:00",4326,31.07,0,0.007,13.47,34.46,21.06,23.09,22.52,29.93,40.03,9.76,4.189,0.956,0.466,13.11
"2023-09-27 12:40:00",4327,31.08,0,0.007,13.46,34.44,21.06,23.09,22.52,29.93,40.04,9.76,4.188,0.956,0.466,13.11
"2023-09-27 12:50:00",4328,31.09,0,0.007,13.47,34.45,21.06,23.09,22.52,29.92,40.03,9.76,4.188,0.956,0.466,13.1
"2023-09-27 13:00:00",4329,31.12,0,0.007,13.47,34.44,21.06,23.1,22.53,29.92,40.04,9.76,4.186,0.955,0.465,13.12
"2023-09-27 13:10:00",4330,31.13,0,0.007,13.48,34.45,21.06,23.1,22.53,29.92,40.04,9.75,4.183,0.954,0.465,13.09
"2023-09-27 13:20:00",4331,31.12,0,0.007,13.46,34.44,21.06,23.1,22.53,29.93,40.03,9.74,4.179,0.953,0.464,13.11
"2023-09-27 13:30:00",4332,31.14,0,0.007,13.48,34.44,21.06,23.1,22.53,29.93,40.03,9.75,4.18,0.953,0.464,13.1
"2023-09-27 13:40:00",4333,31.15,0,0.007,13.47,34.44,21.06,23.1,22.52,29.93,40.03,9.75,4.181,0.952,0.464,13.13
"2023-09-27 13:50:00",4334,31.16,0,0.007,13.47,34.44,21.05,23.1,22.53,29.93,40.02,9.75,4.183,0.952,0.465,13.16
"2023-09-27 14:00:00",4335,31.15,0,0.007,13.47,34.45,21.05,23.1,22.53,29.92,40.02,9.76,4.184,0.952,0.465,13.15
